TYPE,HSP90,HSP90 Systematic Name,Gene,Systemic Name,Source,Reference
Genetic,HSC82,YMR186W,CTS1,YLR286C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,CUE1,YMR264W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CWC15,YDR163W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CWC2,YDL209C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CWC25,YNL245C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CYB5,YNL111C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CYC2,YOR037W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CYC3,YAL039C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CYC8,YBR112C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,CYK3,YDL117W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,CYR1,YJL005W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,CYR1,YJL005W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DAL82,YNL314W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DAT1,YML113W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DBF2,YGR092W,BioGRID,"Srivas R, et al. (2016) PMID:27453043"
Genetic,HSC82,YMR186W,DBF4,YDR052C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DBF4,YDR052C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DBF4,YDR052C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DBP10,YDL031W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DBP5,YOR046C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DBP6,YNR038W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DBP6,YNR038W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DBP6,YNR038W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DCK1,YLR422W,BioGRID,"Srivas R, et al. (2016) PMID:27453043"
Genetic,HSC82,YMR186W,DED81,YHR019C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DEG1,YFL001W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DFG16,YOR030W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DFM1,YDR411C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DHR2,YKL078W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DIA1,YMR316W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DIA1,YMR316W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DID2,YKR035W-A,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DID4,YKL002W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DID4,YKL002W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DIG1,YPL049C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DIM1,YPL266W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DIT2,YDR402C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DLD1,YDL174C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DNF1,YER166W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DOA1,YKL213C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DOM34,YNL001W,BioGRID,"Samanfar B, et al. (2017) PMID:29158977"
Genetic,HSC82,YMR186W,DON1,YDR273W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DPH2,YKL191W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DPH6,YLR143W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DPM1,YPR183W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DPS1,YLL018C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DRS2,YAL026C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DST1,YGL043W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,DST1,YGL043W,BioGRID,"Srivas R, et al. (2016) PMID:27453043"
Genetic,HSC82,YMR186W,DUF1,YOL087C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DUF1,YOL087C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DUG1,YFR044C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DUS3,YLR401C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DUT1,YBR252W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DYN1,YKR054C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,DYN2,YDR424C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,DYS1,YHR068W,BioGRID,"Costanzo M, et al. (2010) PMID:20093466"
Genetic,HSC82,YMR186W,EAF1,YDR359C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ECM1,YAL059W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ECM23,YPL021W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ECM3,YOR092W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ECM8,YBR076W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ECO1,YFR027W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EDE1,YBL047C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EFM4,YIL064W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EFM6,YNL024C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EFT2,YDR385W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,EGH1,YIR007W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EGH1,YIR007W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ELO2,YCR034W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,EMA17,YIL029C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EMC2,YJR088C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EMC2,YJR088C,BioGRID,"Kudze T, et al. (2018) PMID:29808299"
Genetic,HSC82,YMR186W,EMC5,YIL027C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EMC6,YLL014W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,EMP47,YFL048C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,EMW1,YNL313C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ENT4,YLL038C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,EPS1,YIL005W,BioGRID,"Sarin S, et al. (2004) PMID:15579722"
Genetic,HSC82,YMR186W,EPS1,YIL005W,BioGRID,"Sarin S, et al. (2004) PMID:15579722"
Genetic,HSC82,YMR186W,EPS1,YIL005W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ERG1,YGR175C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ERG2,YMR202W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ERG5,YMR015C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ERJ5,YFR041C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ESA1,YOR244W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,ESC2,YDR363W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ESP1,YGR098C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,ESP1,YGR098C,BioGRID,"Ho KL, et al. (2015) PMID:25822502"
Genetic,HSC82,YMR186W,EST1,YLR233C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ETR1,YBR026C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,FAT3,YKL187C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FBA1,YKL060C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,FBP26,YJL155C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FCF2,YLR051C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,FCP1,YMR277W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FCP1,YMR277W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,FCP1,YMR277W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,FCY2,YER056C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FIG4,YNL325C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FIS1,YIL065C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FIT3,YOR383C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FIT3,YOR383C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,FLO11,YIR019C,BioGRID,"Palecek SP, et al. (2000) PMID:11063681"
Genetic,HSC82,YMR186W,FMO1,YHR176W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FMP23,YBR047W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FPS1,YLL043W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FRE3,YOR381W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FRK1,YPL141C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FRS1,YLR060W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,FRS1,YLR060W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,FRT2,YAL028W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FUN12,YAL035W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,FUS3,YBL016W,BioGRID,"Srivas R, et al. (2016) PMID:27453043"
Genetic,HSC82,YMR186W,FYV8,YGR196C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GAL7,YBR018C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GAS1,YMR307W,BioGRID,"Hoppins S, et al. (2011) PMID:21987634"
Genetic,HSC82,YMR186W,GAT1,YFL021W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GCD1,YOR260W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GCD1,YOR260W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GCD1,YOR260W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GCD11,YER025W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GCD11,YER025W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GCD11,YER025W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GCN2,YDR283C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GCN20,YFR009W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GCN5,YGR252W,BioGRID,"Srivas R, et al. (2016) PMID:27453043"
Genetic,HSC82,YMR186W,GCY1,YOR120W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GCY1,YOR120W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GDH2,YDL215C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GDT1,YBR187W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GEF1,YJR040W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GET4,YOR164C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GFD2,YCL036W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GGC1,YDL198C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GIM4,YEL003W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GIM5,YML094W,BioGRID,"Hoppins S, et al. (2011) PMID:21987634"
Genetic,HSC82,YMR186W,GIP4,YAL031C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GIS1,YDR096W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GIS1,YDR096W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GIT1,YCR098C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GLC8,YMR311C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GLE1,YDL207W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GLE1,YDL207W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GLO4,YOR040W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GPD2,YOL059W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GPG1,YGL121C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPH1,YPR160W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GPI13,YLL031C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPI15,YNL038W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPI18,YBR004C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GPI2,YPL076W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPM1,YKL152C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GPM2,YDL021W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPN3,YLR243W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GPP1,YIL053W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPR1,YDL035C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GPT2,YKR067W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GRC3,YLL035W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,GRE3,YHR104W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GRX6,YDL010W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GSY1,YFR015C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,GTT3,YEL017W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,GVP36,YIL041W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HAA1,YPR008W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HAC1,YFL031W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HAL9,YOL089C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HAP2,YGL237C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HAS1,YMR290C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HAS1,YMR290C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HDA1,YNL021W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HDA2,YDR295C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HDA3,YPR179C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HEH2,YDR458C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HEK2,YBL032W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HGH1,YGR187C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HGH1,YGR187C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HGH1,YGR187C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HIR2,YOR038C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HIS7,YBR248C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HIS7,YBR248C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HLJ1,YMR161W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HMS1,YOR032C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HNT1,YDL125C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HNT2,YDR305C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HOF1,YMR032W,BioGRID,"Hoppins S, et al. (2011) PMID:21987634"
Genetic,HSC82,YMR186W,HOM6,YJR139C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HPC2,YBR215W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HRB1,YNL004W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HRD1,YOL013C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HRQ1,YDR291W,BioGRID,"Sanders E, et al. (2020) PMID:33115720"
Genetic,HSC82,YMR186W,HSF1,YGL073W,BioGRID,"Zarzov P, et al. (1997) PMID:9296388"
Genetic,HSC82,YMR186W,HSF1,YGL073W,BioGRID,"Morano KA, et al. (1999) PMID:9858564"
Genetic,HSC82,YMR186W,HSF1,YGL073W,BioGRID,"Truman AW, et al. (2007) PMID:17293484"
Genetic,HSC82,YMR186W,HSF1,YGL073W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HSF1,YGL073W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HSL7,YBR133C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HSP104,YLL026W,BioGRID,Reidy M and Masison DC (2010) PMID:20479121
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"Flom G, et al. (2006) PMID:16219779"
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"Costanzo M, et al. (2010) PMID:20093466"
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"Bali M, et al. (2003) PMID:14500708"
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"Hainzl O, et al. (2009) PMID:19553666"
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HSP82,YPL240C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,HTA1,YDR225W,BioGRID,Libuda DE and Winston F (2010) PMID:20139344
Genetic,HSC82,YMR186W,HTB1,YDR224C,BioGRID,Libuda DE and Winston F (2010) PMID:20139344
Genetic,HSC82,YMR186W,HTL1,YCR020W-B,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HUT1,YPL244C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HXT10,YFL011W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HXT12,YIL170W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,HXT3,YDR345C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,HXT4,YHR092C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IAH1,YOR126C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ICT1,YLR099C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IDH1,YNL037C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IDH1,YNL037C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,IDP3,YNL009W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IDS2,YJL146W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,IES2,YNL215W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,IES3,YLR052W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IES5,YER092W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IGD1,YFR017C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ILV3,YJR016C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,IML2,YJL082W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IMP21,YIL154C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,INM1,YHR046C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IOC3,YFR013W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IPA1,YJR141W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,IPI1,YHR085W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,IPL1,YPL209C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,IPL1,YPL209C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,IPL1,YPL209C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,IRC21,YMR073C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IRC6,YFR043C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IRE1,YHR079C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IRS4,YKR019C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,IRS4,YKR019C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ISC1,YER019W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ISC10,YER180C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,IST2,YBR086C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ISW2,YOR304W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
